rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_normalized_support
agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,1.0,0.4586466165413533,0.4959349593495935,0.2274588911302646,0.4959349593495935,0.1
thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,1.0,0.4812030075187969,0.5470085470085471,0.263222157959,0.5470085470085471,0.1
thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,1.0,0.4586466165413533,0.5446428571428571,0.249798603651987,0.5446428571428571,0.1
thalcp >= 1.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,1.0,0.4661654135338345,0.5166666666666667,0.2408521303258145,0.5166666666666667,0.1
thalcp >= 1.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,1.0,0.4436090225563909,0.5130434782608696,0.2275907159202354,0.5130434782608696,0.1
thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,1.0,0.4661654135338345,0.5585585585585585,0.260380681433313,0.5585585585585585,0.1
thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,1.0,0.4436090225563909,0.5566037735849056,0.2469144559511987,0.5566037735849056,0.1
oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,1.0,0.4060150375939849,0.6666666666666666,0.2706766917293233,0.6666666666666666,0.1
agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,1.0,0.3834586466165413,0.6538461538461539,0.250722961249277,0.6538461538461539,0.1
thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,1.0,0.4060150375939849,0.72,0.2923308270676691,0.72,0.1
