rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_oh_value
cacp >= 0.5,0.6605504587155964,0.6605504587155964,0.7346938775510204,0.4853023778318667,0.4853023778318667,0.015655897368211193
cacp >= 0.5 & agecp >= 37.5,0.6605504587155964,0.6605504587155964,0.7346938775510204,0.4853023778318667,0.4853023778318667,0.015655897368211193
thalcp >= 2.5,0.6146788990825688,0.6146788990825688,0.7528089887640449,0.462735800432945,0.462735800432945,0.014927897597660484
cacp >= 0.5 & sexcp >= 0.5 & agecp >= 37.5,0.5596330275229358,0.5596330275229358,0.8243243243243243,0.46131911728242,0.46131911728242,0.014882195274694374
cacp >= 0.5 & sexcp >= 0.5,0.5596330275229358,0.5596330275229358,0.8243243243243243,0.46131911728242,0.46131911728242,0.014882195274694374
sexcp >= 0.5,0.8165137614678899,0.8165137614678899,0.559748427672956,0.4570422941549824,0.4570422941549824,0.014744224584659238
sexcp >= 0.5 & agecp >= 37.5,0.7981651376146789,0.7981651376146789,0.5686274509803921,0.4538586076632487,0.4538586076632487,0.014641518578581494
oldpeakcp >= 0.55 & sexcp >= 0.5,0.6238532110091743,0.6238532110091743,0.723404255319149,0.4512980675385517,0.4512980675385517,0.014558915329080558
oldpeakcp >= 0.55,0.7522935779816514,0.7522935779816514,0.5985401459854015,0.4502779079890177,0.4502779079890177,0.014526004892337884
oldpeakcp >= 0.55 & agecp >= 37.5,0.7431192660550459,0.7431192660550459,0.6044776119402985,0.4491989593317814,0.4491989593317814,0.014491197913813017
agecp >= 37.5,0.981651376146789,0.981651376146789,0.4572649572649572,0.4488747745628479,0.4488747745628479,0.01448073968467053
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5,0.6146788990825688,0.6146788990825688,0.7282608695652174,0.447646589549262,0.447646589549262,0.014441118328171557
thalcp >= 2.5 & agecp >= 37.5,0.5963302752293578,0.5963302752293578,0.7471264367816092,0.4455341136771064,0.4455341136771064,0.014372969670843632
thalcp >= 2.5 & oldpeakcp >= 0.55,0.5045871559633027,0.5045871559633027,0.873015873015873,0.4405125964758992,0.4405125964758992,0.014210975084528121
thalcp >= 2.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.4954128440366973,0.4954128440366973,0.8709677419354839,0.4314886060964782,0.4314886060964782,0.013919860361655515
cacp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.5045871559633027,0.5045871559633027,0.8461538461538461,0.4269583627381792,0.4269583627381792,0.013773714312696486
cacp >= 0.5 & oldpeakcp >= 0.55,0.5045871559633027,0.5045871559633027,0.8461538461538461,0.4269583627381792,0.4269583627381792,0.013773714312696486
exangcp >= 0.5,0.5412844036697247,0.5412844036697247,0.7763157894736842,0.4202076291646547,0.4202076291646547,0.013555935054207352
cacp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.5871559633027523,0.5871559633027523,0.7111111111111111,0.417533129459735,0.417533129459735,0.013469655458631085
cacp >= 0.5 & thalcp >= 1.5,0.5871559633027523,0.5871559633027523,0.7111111111111111,0.417533129459735,0.417533129459735,0.013469655458631085
thalcp >= 2.5 & thalachcp >= 110.0,0.5596330275229358,0.5596330275229358,0.7349397590361446,0.4112965623963744,0.4112965623963744,0.013268463256956428
exangcp >= 0.5 & agecp >= 37.5,0.5229357798165137,0.5229357798165137,0.7702702702702703,0.4028018844532606,0.4028018844532606,0.012994424199807049
thalcp >= 1.5,0.908256880733945,0.908256880733945,0.4361233480176211,0.3961120316857293,0.3961120316857293,0.012778608961470837
sexcp >= 0.5 & thalcp >= 1.5,0.7247706422018348,0.7247706422018348,0.5448275862068965,0.3948750395444479,0.3948750395444479,0.012738703486258239
thalcp >= 2.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5412844036697247,0.5412844036697247,0.7283950617283951,0.3942688866236267,0.3942688866236267,0.01271914893975011
thalcp >= 1.5 & agecp >= 37.5,0.8899082568807339,0.8899082568807339,0.4429223744292237,0.3941602781617862,0.3941602781617862,0.012715645221224167
sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.7064220183486238,0.7064220183486238,0.5539568345323741,0.3913273051283744,0.3913273051283744,0.012624253262140521
oldpeakcp >= 0.55 & thalcp >= 1.5,0.6697247706422018,0.6697247706422018,0.584,0.3911192660550458,0.3911192660550458,0.01261754190334776
cacp >= 0.5 & sexcp >= 0.5 & thalcp >= 1.5,0.4862385321100917,0.4862385321100917,0.803030303030303,0.3904642757853767,0.3904642757853767,0.012596411859672868
cacp >= 0.5 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.4862385321100917,0.4862385321100917,0.803030303030303,0.3904642757853767,0.3904642757853767,0.012596411859672868
oldpeakcp >= 0.55 & thalcp >= 1.5 & agecp >= 37.5,0.6605504587155964,0.6605504587155964,0.5901639344262295,0.389833057602647,0.389833057602647,0.012576048705612271
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5,0.5412844036697247,0.5412844036697247,0.7195121951219512,0.3894607294696799,0.3894607294696799,0.012564037367314129
thalcp >= 2.5 & sexcp >= 0.5,0.5229357798165137,0.5229357798165137,0.7402597402597403,0.3871083045394972,0.3871083045394972,0.012488147932282097
thalcp >= 2.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0,0.4495412844036697,0.4495412844036697,0.8596491228070176,0.3864477708031547,0.3864477708031547,0.012466839055885037
exangcp >= 0.5 & oldpeakcp >= 0.55,0.4495412844036697,0.4495412844036697,0.8596491228070176,0.3864477708031547,0.3864477708031547,0.012466839055885037
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.5321100917431193,0.5321100917431193,0.725,0.3857798165137615,0.3857798165137615,0.012445290791794272
exangcp >= 0.5 & thalcp >= 1.5,0.4954128440366973,0.4954128440366973,0.7714285714285715,0.3821756225425951,0.3821756225425951,0.012329019177466316
agecp >= 56.5 & cacp >= 0.5,0.4770642201834862,0.4770642201834862,0.8,0.381651376146789,0.381651376146789,0.012312106942654976
