rule,normalized_support,coverage,h_value,ch_value,oh_value
cholcp >= 272.5 & comcp >= 0.5 & thalcp >= 1.5,0.5,0.17293233082706766,0.7419354838709677,0.12830463254911473,0.3709677419354839
cacp >= 0.5,0.5,0.19548872180451127,0.2653061224489796,0.051864354764462176,0.1326530612244898
cacp >= 0.5 & agecp >= 37.5,0.5,0.19548872180451127,0.2653061224489796,0.051864354764462176,0.1326530612244898
cacp >= 0.5 & thalachcp >= 110.0,0.5,0.19548872180451127,0.3058823529411765,0.05979655019902698,0.15294117647058825
cacp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.19548872180451127,0.3058823529411765,0.05979655019902698,0.15294117647058825
cholcp >= 272.5 & comcp >= 0.5 & agecp >= 37.5,0.5,0.17293233082706766,0.7419354838709677,0.12830463254911473,0.3709677419354839
cholcp >= 272.5 & comcp >= 0.5 & thalachcp >= 110.0,0.5,0.17293233082706766,0.7666666666666667,0.13258145363408522,0.38333333333333336
thalachcp >= 160.5 & comcp >= 0.5 & thalcp >= 1.5,0.5,0.40601503759398494,0.84375,0.3425751879699248,0.421875
thalachcp >= 160.5 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.5,0.3684210526315789,0.8305084745762712,0.30597680642283676,0.4152542372881356
thalachcp >= 160.5 & thalcp >= 1.5,0.5,0.49624060150375937,0.7415730337078652,0.36799864830615864,0.3707865168539326
thalachcp >= 160.5 & thalcp >= 1.5 & agecp >= 37.5,0.5,0.45112781954887216,0.7228915662650602,0.32611649605942566,0.3614457831325301
thalachcp >= 160.5 & comcp >= 0.5,0.5,0.41353383458646614,0.8461538461538461,0.3499132446500867,0.4230769230769231
thalachcp >= 160.5 & comcp >= 0.5 & agecp >= 37.5,0.5,0.37593984962406013,0.8333333333333334,0.3132832080200501,0.4166666666666667
trestbpscp >= 129.0 & agecp >= 37.5,0.5,0.5263157894736842,0.546875,0.287828947368421,0.2734375
trestbpscp >= 129.0,0.5,0.5488721804511278,0.5572519083969466,0.30586007002238425,0.2786259541984733
cacp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.19548872180451127,0.3291139240506329,0.06433806034072523,0.16455696202531644
cacp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.5,0.19548872180451127,0.3291139240506329,0.06433806034072523,0.16455696202531644
cacp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.5,0.19548872180451127,0.28888888888888886,0.05647451963241436,0.14444444444444443
trestbpscp >= 129.0 & cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.3458646616541353,0.6052631578947368,0.20933913731697665,0.3026315789473684
