rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_oh_value
comcp < 0.5,0.7155963302752294,0.7155963302752294,0.7090909090909091,0.5074228523769808,0.5074228523769808,0.036976296710207184
agecp >= 37.5 & comcp < 0.5,0.6972477064220184,0.6972477064220184,0.7102803738317757,0.4952413615707794,0.4952413615707794,0.0360886220295877
cacp >= 0.5 & agecp >= 37.5,0.6605504587155964,0.6605504587155964,0.7346938775510204,0.4853023778318667,0.4853023778318667,0.03536436057780955
cacp >= 0.5,0.6605504587155964,0.6605504587155964,0.7346938775510204,0.4853023778318667,0.4853023778318667,0.03536436057780955
cacp >= 0.5 & agecp >= 37.5 & comcp < 1.5,0.5412844036697247,0.5412844036697247,0.855072463768116,0.4628373886451269,0.4628373886451269,0.03372731939633877
cacp >= 0.5 & comcp < 1.5,0.5412844036697247,0.5412844036697247,0.855072463768116,0.4628373886451269,0.4628373886451269,0.03372731939633877
thalcp >= 2.5,0.6146788990825688,0.6146788990825688,0.7528089887640449,0.462735800432945,0.462735800432945,0.033719916584545206
cacp >= 0.5 & sexcp >= 0.5 & agecp >= 37.5,0.5596330275229358,0.5596330275229358,0.8243243243243243,0.46131911728242,0.46131911728242,0.033616681784865265
cacp >= 0.5 & sexcp >= 0.5,0.5596330275229358,0.5596330275229358,0.8243243243243243,0.46131911728242,0.46131911728242,0.033616681784865265
comcp < 1.5,0.7981651376146789,0.7981651376146789,0.5761589403973509,0.4598699799501792,0.4598699799501792,0.033511082023798607
thalcp >= 1.5 & comcp < 0.5,0.6513761467889908,0.6513761467889908,0.7029702970297029,0.4578980833863202,0.4578980833863202,0.03336738839217454
sexcp >= 0.5,0.8165137614678899,0.8165137614678899,0.559748427672956,0.4570422941549824,0.4570422941549824,0.03330502636730492
comcp < 0.5 & thalachcp < 160.5,0.5963302752293578,0.5963302752293578,0.7647058823529411,0.4560172692930382,0.4560172692930382,0.0332303320108071
agecp >= 37.5 & comcp < 1.5,0.7798165137614679,0.7798165137614679,0.5821917808219178,0.4540027648611285,0.4540027648611285,0.033083533510799894
sexcp >= 0.5 & agecp >= 37.5,0.7981651376146789,0.7981651376146789,0.5686274509803921,0.4538586076632487,0.4538586076632487,0.033073028664010386
oldpeakcp >= 0.55 & comcp < 0.5,0.5504587155963303,0.5504587155963303,0.821917808219178,0.4524318210380796,0.4524318210380796,0.032969057616298855
oldpeakcp >= 0.55 & sexcp >= 0.5,0.6238532110091743,0.6238532110091743,0.723404255319149,0.4512980675385517,0.4512980675385517,0.03288644011967173
oldpeakcp >= 0.55,0.7522935779816514,0.7522935779816514,0.5985401459854015,0.4502779079890177,0.4502779079890177,0.03281210030226182
oldpeakcp >= 0.55 & agecp >= 37.5 & comcp < 0.5,0.5412844036697247,0.5412844036697247,0.8309859154929577,0.4497997157255459,0.4497997157255459,0.03277725406123064
oldpeakcp >= 0.55 & agecp >= 37.5,0.7431192660550459,0.7431192660550459,0.6044776119402985,0.4491989593317814,0.4491989593317814,0.032733476476988356
agecp >= 37.5,0.981651376146789,0.981651376146789,0.4572649572649572,0.4488747745628479,0.4488747745628479,0.03270985288150215
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5,0.6146788990825688,0.6146788990825688,0.7282608695652174,0.447646589549262,0.447646589549262,0.03262035408722309
thalachcp < 160.5,0.7889908256880734,0.7889908256880734,0.5657894736842105,0.4464027040077257,0.4464027040077257,0.03252971118329803
thalcp >= 1.5 & agecp >= 37.5 & comcp < 0.5,0.6330275229357798,0.6330275229357798,0.7040816326530612,0.445703051862947,0.445703051862947,0.03247872698899523
thalcp >= 2.5 & agecp >= 37.5,0.5963302752293578,0.5963302752293578,0.7471264367816092,0.4455341136771064,0.4455341136771064,0.032466416332397746
sexcp >= 0.5 & thalachcp < 160.5,0.6422018348623854,0.6422018348623854,0.693069306930693,0.4450903805976928,0.4450903805976928,0.03243408115882866
thalachcp < 160.5 & comcp < 1.5,0.6422018348623854,0.6422018348623854,0.693069306930693,0.4450903805976928,0.4450903805976928,0.03243408115882866
sexcp >= 0.5 & comcp < 0.5,0.5596330275229358,0.5596330275229358,0.7922077922077922,0.4433456451805075,0.4433456451805075,0.032306940936104284
thalcp >= 2.5 & oldpeakcp >= 0.55,0.5045871559633027,0.5045871559633027,0.873015873015873,0.4405125964758992,0.4405125964758992,0.03210049448024336
agecp >= 37.5 & comcp < 0.5 & thalachcp < 160.5,0.5779816513761468,0.5779816513761468,0.7590361445783133,0.4387089642975572,0.4387089642975572,0.03196906240486473
