rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_normalized_support
thalachcp >= 110.0,0.9924812030075189,0.9924812030075189,0.5789473684210527,0.5745943806885635,0.5745943806885636,0.02397384671267708
thalcp >= 1.5,0.962406015037594,0.962406015037594,0.5638766519823789,0.5426782816071015,0.5426782816071015,0.023247366509262624
agecp >= 37.5,0.9548872180451128,0.9548872180451128,0.5427350427350427,0.5182507550928603,0.5182507550928603,0.02306574645840901
thalcp >= 1.5 & thalachcp >= 110.0,0.9548872180451128,0.9548872180451128,0.5906976744186047,0.5640496590312992,0.5640496590312992,0.02306574645840901
agecp >= 37.5 & thalachcp >= 110.0,0.9473684210526316,0.9473684210526316,0.5727272727272728,0.5425837320574163,0.5425837320574163,0.022884126407555397
agecp >= 37.5 & thalcp >= 1.5,0.9172932330827068,0.9172932330827068,0.5570776255707762,0.5110035362378549,0.5110035362378549,0.02215764620414094
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.9097744360902256,0.9097744360902256,0.5845410628019324,0.5318005157822092,0.5318005157822092,0.021976026153287323
comcp >= 0.5,0.7593984962406015,0.7593984962406015,0.7651515151515151,0.5810549100022784,0.5810549100022784,0.018343625136215038
comcp >= 0.5 & thalachcp >= 110.0,0.7518796992481203,0.7518796992481203,0.7751937984496124,0.5828524800373026,0.5828524800373026,0.018162005085361425
comcp >= 0.5 & thalcp >= 1.5,0.7368421052631579,0.7368421052631579,0.7777777777777778,0.5730994152046783,0.5730994152046783,0.017798764983654194
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.7293233082706767,0.7293233082706767,0.7886178861788617,0.5751574057093954,0.5751574057093954,0.01761714493280058
comcp >= 0.5 & agecp >= 37.5,0.7218045112781954,0.7218045112781954,0.7559055118110236,0.54561600852525,0.54561600852525,0.017435524881946968
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0,0.7142857142857143,0.7142857142857143,0.7661290322580645,0.5472350230414746,0.5472350230414746,0.017253904831093354
