num_rules,accuracy
10,0.7704918032786885
20,0.8032786885245902
30,0.7704918032786885
40,0.9180327868852459
50,0.9016393442622951
60,0.9016393442622951
70,0.9016393442622951
80,0.9180327868852459
90,0.9180327868852459
100,0.9016393442622951
