rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_oh_value
comcp >= 0.5 & thalachcp >= 110.0,0.7518796992481203,0.7518796992481203,0.7751937984496124,0.5828524800373026,0.5828524800373026,0.02530120252209148
comcp >= 0.5,0.7593984962406015,0.7593984962406015,0.7651515151515151,0.5810549100022784,0.5810549100022784,0.025223171313404024
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.7293233082706767,0.7293233082706767,0.7886178861788617,0.5751574057093954,0.5751574057093954,0.024967164938549814
thalachcp >= 110.0,0.9924812030075189,0.9924812030075189,0.5789473684210527,0.5745943806885635,0.5745943806885636,0.024942724431620586
comcp >= 0.5 & thalcp >= 1.5,0.7368421052631579,0.7368421052631579,0.7777777777777778,0.5730994152046783,0.5730994152046783,0.024877829066555144
thalcp >= 1.5 & thalachcp >= 110.0,0.9548872180451128,0.9548872180451128,0.5906976744186047,0.5640496590312992,0.5640496590312992,0.024484985728728807
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0,0.7142857142857143,0.7142857142857143,0.7661290322580645,0.5472350230414746,0.5472350230414746,0.02375507460184028
comcp >= 0.5 & agecp >= 37.5,0.7218045112781954,0.7218045112781954,0.7559055118110236,0.54561600852525,0.54561600852525,0.0236847943584439
thalcp >= 1.5,0.962406015037594,0.962406015037594,0.5638766519823789,0.5426782816071015,0.5426782816071015,0.023557269768163497
agecp >= 37.5 & thalachcp >= 110.0,0.9473684210526316,0.9473684210526316,0.5727272727272728,0.5425837320574163,0.5425837320574163,0.023553165440933378
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.6917293233082706,0.6917293233082706,0.7796610169491526,0.5393143876640755,0.5393143876640755,0.02341124557708535
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5,0.6992481203007519,0.6992481203007519,0.768595041322314,0.5374386379171068,0.5374386379171068,0.02332982064392597
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.9097744360902256,0.9097744360902256,0.5845410628019324,0.5318005157822092,0.5318005157822092,0.023085073860022433
agecp >= 37.5,0.9548872180451128,0.9548872180451128,0.5427350427350427,0.5182507550928603,0.5182507550928603,0.022496888596908945
agecp >= 37.5 & thalcp >= 1.5,0.9172932330827068,0.9172932330827068,0.5570776255707762,0.5110035362378549,0.5110035362378549,0.022182292093929877
comcp >= 1.5,0.518796992481203,0.518796992481203,0.7582417582417582,0.3933735437494836,0.3933735437494836,0.017076059617352087
comcp >= 1.5 & thalachcp >= 110.0,0.5112781954887218,0.5112781954887218,0.7640449438202247,0.3906395201486863,0.3906395201486863,0.016957377640019637
comcp >= 1.5 & thalcp >= 1.5,0.4962406015037593,0.4962406015037593,0.7674418604651163,0.3808358104563735,0.3808358104563734,0.016531805727934567
comcp >= 1.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.4887218045112781,0.4887218045112781,0.7738095238095238,0.3781775868242034,0.3781775868242033,0.016416414172146315
thalachcp >= 160.5,0.5037593984962406,0.5037593984962406,0.7444444444444445,0.3750208855472013,0.3750208855472013,0.016279384064105836
comcp >= 1.5 & agecp >= 37.5,0.4962406015037593,0.4962406015037593,0.75,0.3721804511278195,0.3721804511278195,0.016156082870481512
comcp >= 1.5 & agecp >= 37.5 & thalachcp >= 110.0,0.4887218045112781,0.4887218045112781,0.7558139534883721,0.3693827592236405,0.3693827592236404,0.01603463709837547
thalachcp >= 160.5 & thalcp >= 1.5,0.4962406015037593,0.4962406015037593,0.7415730337078652,0.3679986483061586,0.3679986483061586,0.015974553849464862
comcp >= 1.5 & agecp >= 37.5 & thalcp >= 1.5,0.4736842105263157,0.4736842105263157,0.7590361445783133,0.3595434369055167,0.3595434369055167,0.01560751926808838
comcp >= 1.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.4661654135338345,0.4661654135338345,0.7654320987654321,0.3568179708530585,0.3568179708530585,0.015489208767709421
thalachcp >= 160.5 & comcp >= 0.5,0.4135338345864661,0.4135338345864661,0.8461538461538461,0.3499132446500867,0.3499132446500866,0.015189479621820219
thalachcp >= 160.5 & comcp >= 0.5 & thalcp >= 1.5,0.4060150375939849,0.4060150375939849,0.84375,0.3425751879699248,0.3425751879699247,0.014870939914875024
thalachcp >= 160.5 & agecp >= 37.5,0.4586466165413533,0.4586466165413533,0.7261904761904762,0.3330648048693161,0.333064804869316,0.014458101096936432
thalachcp >= 160.5 & agecp >= 37.5 & thalcp >= 1.5,0.4511278195488721,0.4511278195488721,0.7228915662650602,0.3261164960594256,0.3261164960594256,0.014156480061758169
trestbpscp >= 129.0 & thalachcp >= 110.0,0.5488721804511278,0.5488721804511278,0.5934959349593496,0.3257534079100189,0.3257534079100189,0.014140718669096816
cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.4135338345864661,0.4135338345864661,0.7857142857142857,0.3249194414607948,0.3249194414607947,0.014104516791690204
trestbpscp >= 129.0 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.4135338345864661,0.4135338345864661,0.7857142857142857,0.3249194414607948,0.3249194414607947,0.014104516791690204
trestbpscp >= 129.0 & thalcp >= 1.5 & thalachcp >= 110.0,0.5338345864661654,0.5338345864661654,0.6068376068376068,0.3239509028982713,0.3239509028982713,0.014062473236656704
trestbpscp >= 129.0 & comcp >= 0.5 & thalachcp >= 110.0,0.4210526315789473,0.4210526315789473,0.7671232876712328,0.3229992790194664,0.3229992790194664,0.014021163935749276
cholcp >= 231.5 & comcp >= 0.5 & thalachcp >= 110.0,0.4210526315789473,0.4210526315789473,0.7671232876712328,0.3229992790194664,0.3229992790194664,0.014021163935749276
trestbpscp >= 129.0 & comcp >= 0.5 & thalcp >= 1.5,0.4135338345864661,0.4135338345864661,0.7746478873239436,0.3203431112993751,0.3203431112993751,0.01390586162561006
trestbpscp >= 129.0 & comcp >= 0.5,0.4210526315789473,0.4210526315789473,0.7567567567567568,0.3186344238975818,0.3186344238975817,0.013831688747428338
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.5488721804511278,0.5488721804511278,0.5793650793650794,0.3179973743883518,0.3179973743883518,0.01380403489126118
cholcp >= 231.5 & comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.4060150375939849,0.4060150375939849,0.782608695652174,0.3177508989865969,0.3177508989865968,0.013793335573217413
cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5,0.4135338345864661,0.4135338345864661,0.7638888888888888,0.3158939014202171,0.3158939014202171,0.013712724658587699
cholcp >= 231.5 & comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0,0.4135338345864661,0.4135338345864661,0.7638888888888888,0.3158939014202171,0.3158939014202171,0.013712724658587699
cholcp >= 231.5 & comcp >= 0.5,0.4210526315789473,0.4210526315789473,0.7466666666666667,0.3143859649122807,0.3143859649122806,0.013647266230795962
cholcp >= 231.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.5413533834586466,0.5413533834586466,0.5806451612903226,0.3143342226534077,0.3143342226534077,0.013645020136946262
thalachcp >= 160.5 & comcp >= 0.5 & agecp >= 37.5,0.3759398496240601,0.3759398496240601,0.8333333333333334,0.3132832080200501,0.31328320802005,0.013599396355624164
cholcp >= 231.5 & thalachcp >= 110.0,0.556390977443609,0.556390977443609,0.5606060606060606,0.3119161540214171,0.3119161540214171,0.013540053535163259
