num_rules,accuracy
10,0.42857142857142855
20,0.4675324675324675
30,0.474025974025974
40,0.4805194805194805
50,0.4805194805194805
60,0.4675324675324675
70,0.487012987012987
80,0.474025974025974
90,0.4805194805194805
100,0.5
