rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_oh_value
sexcp >= 0.5 & thalachcp < 160.5,1.0,0.6422018348623854,0.693069306930693,0.4450903805976928,0.693069306930693,0.014051692078149863
sexcp >= 0.5 & agecp >= 37.5 & thalachcp < 160.5,1.0,0.6238532110091743,0.6868686868686869,0.4285052358446854,0.6868686868686869,0.013925977084088494
sexcp >= 0.5 & thalcp >= 1.5 & thalachcp < 160.5,1.0,0.5504587155963303,0.6818181818181818,0.3753127606338615,0.6818181818181818,0.013823580193764314
sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & thalachcp < 160.5,1.0,0.5321100917431193,0.6744186046511628,0.3588649455941967,0.6744186046511628,0.013673556842824236
sexcp >= 0.5 & thalachcp >= 110.0 & thalachcp < 160.5,1.0,0.5412844036697247,0.6555555555555556,0.354841997961264,0.6555555555555556,0.013291116364078578
sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & thalachcp < 160.5,1.0,0.5229357798165137,0.6477272727272727,0.33871976647206,0.6477272727272727,0.013132401184076098
sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalachcp < 160.5,1.0,0.4678899082568807,0.6455696202531646,0.3020555103936825,0.6455696202531646,0.013088655677133807
sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & thalachcp < 160.5,1.0,0.4495412844036697,0.6363636363636364,0.2860717264386989,0.6363636363636364,0.012902008180846693
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp < 160.5,0.75,0.4495412844036697,0.8032786885245902,0.3611069333734396,0.6024590163934427,0.012214606105637649
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & thalachcp < 160.5,0.75,0.4403669724770642,0.8,0.3522935779816514,0.6000000000000001,0.0121647505705126
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp < 160.5,0.75,0.5321100917431193,0.7945205479452054,0.4227724016589166,0.595890410958904,0.012081430361125522
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5 & thalachcp < 160.5,0.75,0.5229357798165137,0.7916666666666666,0.4139908256880733,0.59375,0.012038034418736424
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalachcp < 160.5,0.75,0.3761467889908257,0.7735849056603774,0.2909814782759218,0.5801886792452831,0.011763084278090011
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & thalachcp < 160.5,0.75,0.3669724770642202,0.7692307692307693,0.2822865208186309,0.576923076923077,0.011696875548569805
agecp >= 56.5 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp < 160.5,0.75,0.3302752293577982,0.7659574468085106,0.2529767714229943,0.574468085106383,0.011647101610065254
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & thalachcp < 160.5,0.75,0.4403669724770642,0.7619047619047619,0.3355176933158584,0.5714285714285714,0.01158547673382152
sexcp >= 0.5 & agecp >= 37.5,1.0,0.7981651376146789,0.5686274509803921,0.4538586076632487,0.5686274509803921,0.011528685181204748
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & thalachcp < 160.5,0.75,0.4311926605504587,0.7580645161290323,0.3268718555785735,0.5685483870967742,0.011527082193832501
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3119266055045872,0.7555555555555555,0.2356778797145769,0.5666666666666667,0.011488931094373007
thalachcp < 160.5,1.0,0.7889908256880734,0.5657894736842105,0.4464027040077257,0.5657894736842105,0.011471146371316703
agecp >= 56.5 & sexcp >= 0.5 & thalcp >= 1.5,0.75,0.4220183486238532,0.7540983606557377,0.3182433448638893,0.5655737704918032,0.011466773078761873
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3027522935779816,0.75,0.2270642201834862,0.5625,0.01140445365985556
agecp >= 56.5 & sexcp >= 0.5 & thalachcp < 160.5,0.75,0.3853211009174312,0.75,0.2889908256880734,0.5625,0.01140445365985556
agecp >= 37.5 & thalachcp < 160.5,1.0,0.7706422018348624,0.56,0.431559633027523,0.56,0.011353767199145092
sexcp >= 0.5,1.0,0.8165137614678899,0.559748427672956,0.4570422941549824,0.559748427672956,0.011348666674796866
oldpeakcp >= 0.55 & sexcp >= 0.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3761467889908257,0.7454545454545455,0.2804003336113428,0.5590909090909091,0.011335335758886738
agecp >= 56.5 & sexcp >= 0.5,0.75,0.4770642201834862,0.7428571428571429,0.3543905635648755,0.5571428571428572,0.011295839815475982
trestbpscp >= 129.0 & sexcp >= 0.5 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.2385321100917431,0.7428571428571429,0.1771952817824377,0.5571428571428572,0.011295839815475982
trestbpscp >= 129.0 & sexcp >= 0.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.2385321100917431,0.7428571428571429,0.1771952817824377,0.5571428571428572,0.011295839815475982
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3669724770642202,0.7407407407407407,0.2718314644920149,0.5555555555555556,0.011263657935659812
sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,1.0,0.7064220183486238,0.5539568345323741,0.3913273051283744,0.5539568345323741,0.011231244531528416
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.2844036697247706,0.7380952380952381,0.209916994320664,0.5535714285714286,0.011223430585889599
thalcp >= 1.5 & thalachcp < 160.5,1.0,0.6972477064220184,0.5507246376811594,0.3839914904932855,0.5507246376811594,0.011165713084045379
trestbpscp >= 129.0 & sexcp >= 0.5 & thalcp >= 1.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.2018348623853211,0.7333333333333333,0.1480122324159021,0.5499999999999999,0.011151021356303211
trestbpscp >= 129.0 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.2018348623853211,0.7333333333333333,0.1480122324159021,0.5499999999999999,0.011151021356303211
agecp >= 56.5 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalachcp < 160.5,0.75,0.2752293577981651,0.7317073170731707,0.2013873349742671,0.5487804878048781,0.01112629625351762
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.2752293577981651,0.7317073170731707,0.2013873349742671,0.5487804878048781,0.01112629625351762
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5,0.75,0.6146788990825688,0.7282608695652174,0.447646589549262,0.5461956521739131,0.011073889785656849
agecp >= 56.5 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.75,0.3669724770642202,0.7272727272727273,0.2668890742285238,0.5454545454545454,0.011058864155011451
sexcp >= 0.5 & thalcp >= 1.5,1.0,0.7247706422018348,0.5448275862068965,0.3948750395444479,0.5448275862068965,0.011046152816902242
thalcp >= 1.5 & agecp >= 37.5 & thalachcp < 160.5,1.0,0.6788990825688074,0.5441176470588235,0.3694009713977333,0.5441176470588235,0.01103175909580799
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.75,0.5321100917431193,0.725,0.3857798165137615,0.54375,0.01102430520452704
oldpeakcp >= 0.55 & sexcp >= 0.5,0.75,0.6238532110091743,0.723404255319149,0.4512980675385517,0.5425531914893618,0.011000040409506072
sexcp >= 0.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.5688073394495413,0.7209302325581395,0.4100704075101344,0.5406976744186046,0.010962420572264257
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3302752293577982,0.72,0.2377981651376146,0.54,0.010948275513461338
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5,0.75,0.5412844036697247,0.7195121951219512,0.3894607294696799,0.5396341463414633,0.010940857982625656
agecp >= 56.5 & sexcp >= 0.5 & thalachcp >= 110.0,0.75,0.4128440366972477,0.7142857142857143,0.2948885976408912,0.5357142857142857,0.010861384437957675
sexcp >= 0.5 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.5504587155963303,0.7142857142857143,0.3931847968545217,0.5357142857142857,0.010861384437957675
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3211009174311927,0.7142857142857143,0.2293577981651376,0.5357142857142857,0.010861384437957675
agecp >= 56.5 & sexcp >= 0.5 & thalachcp >= 110.0 & thalachcp < 160.5,0.75,0.3211009174311927,0.7142857142857143,0.2293577981651376,0.5357142857142857,0.010861384437957675
sexcp >= 0.5 & thalcp >= 1.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.5045871559633027,0.7142857142857143,0.3604193971166448,0.5357142857142857,0.010861384437957675
sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,1.0,0.6972477064220184,0.5352112676056338,0.3731748287892492,0.5352112676056338,0.010851185954917339
sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.4862385321100917,0.7066666666666667,0.3436085626911315,0.53,0.010745529670619461
thalachcp >= 110.0 & thalachcp < 160.5,1.0,0.6697247706422018,0.5289855072463768,0.3542746975136285,0.5289855072463768,0.01072496125178043
sexcp >= 0.5 & thalachcp >= 110.0,1.0,0.7155963302752294,0.527027027027027,0.3771386064964046,0.527027027027027,0.010685253879504307
trestbpscp >= 129.0 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.1926605504587156,0.7,0.1348623853211009,0.5249999999999999,0.010644156749198521
trestbpscp >= 129.0 & sexcp >= 0.5 & thalachcp >= 110.0 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.1926605504587156,0.7,0.1348623853211009,0.5249999999999999,0.010644156749198521
sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,1.0,0.6238532110091743,0.5230769230769231,0.3263232180663373,0.5230769230769231,0.010605167164036623
thalachcp >= 110.0 & agecp >= 37.5 & thalachcp < 160.5,1.0,0.6513761467889908,0.5220588235294118,0.3400566648677819,0.5220588235294118,0.010584525618950912
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.75,0.5229357798165137,0.6951219512195121,0.3635041396285522,0.521341463414634,0.010569981440841736
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.75,0.4587155963302752,0.6944444444444444,0.31855249745158,0.5208333333333333,0.010559679314681072
trestbpscp >= 129.0 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.1651376146788991,0.6923076923076923,0.1143260409315455,0.5192307692307692,0.010527187993712822
trestbpscp >= 129.0 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.1651376146788991,0.6923076923076923,0.1143260409315455,0.5192307692307692,0.010527187993712822
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5 & cholcp < 272.5,0.75,0.4311926605504587,0.6911764705882353,0.2980302212628171,0.5183823529411764,0.010509986706141396
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0,0.75,0.5321100917431193,0.6904761904761905,0.3674093490607252,0.5178571428571428,0.010499338290025752
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & cholcp < 272.5,0.75,0.3669724770642202,0.6896551724137931,0.2530844669408415,0.5172413793103449,0.010486853940097067
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.75,0.4678899082568807,0.6891891891891891,0.3224646665013637,0.5168918918918919,0.010479768227975379
trestbpscp >= 129.0 & sexcp >= 0.5 & thalachcp < 160.5,0.75,0.2844036697247706,0.6888888888888889,0.1959225280326197,0.5166666666666666,0.010475201880163624
trestbpscp >= 129.0 & sexcp >= 0.5 & agecp >= 37.5 & thalachcp < 160.5,0.75,0.2844036697247706,0.6888888888888889,0.1959225280326197,0.5166666666666666,0.010475201880163624
