num_rules,accuracy
10,0.6229508196721312
20,0.6885245901639344
30,0.7704918032786885
40,0.7868852459016393
50,0.7868852459016393
60,0.7868852459016393
70,0.819672131147541
80,0.8360655737704918
90,0.8360655737704918
100,0.8852459016393442
