num_rules,accuracy
10,0.7049180327868853
20,0.8688524590163934
30,0.819672131147541
40,0.8852459016393442
50,0.8360655737704918
60,0.8360655737704918
70,0.8360655737704918
80,0.8524590163934426
90,0.8360655737704918
100,0.8360655737704918
