rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_ch_value
comcp < 0.5,0.7155963302752294,0.7155963302752294,0.7090909090909091,0.5074228523769808,0.5074228523769808,0.01562461743800421
agecp >= 37.5 & comcp < 0.5,0.6972477064220184,0.6972477064220184,0.7102803738317757,0.4952413615707794,0.4952413615707794,0.015249523701528071
cacp >= 0.5 & agecp >= 37.5,0.6605504587155964,0.6605504587155964,0.7346938775510204,0.4853023778318667,0.4853023778318667,0.014943481476753211
cacp >= 0.5,0.6605504587155964,0.6605504587155964,0.7346938775510204,0.4853023778318667,0.4853023778318667,0.014943481476753211
cacp >= 0.5 & agecp >= 37.5 & comcp < 1.5,0.5412844036697247,0.5412844036697247,0.855072463768116,0.4628373886451269,0.4628373886451269,0.014251737184694926
cacp >= 0.5 & comcp < 1.5,0.5412844036697247,0.5412844036697247,0.855072463768116,0.4628373886451269,0.4628373886451269,0.014251737184694926
thalcp >= 2.5,0.6146788990825688,0.6146788990825688,0.7528089887640449,0.462735800432945,0.462735800432945,0.01424860906986108
comcp < 1.5,0.7981651376146789,0.7981651376146789,0.5761589403973509,0.4598699799501792,0.4598699799501792,0.014160364426405515
thalcp >= 1.5 & comcp < 0.5,0.6513761467889908,0.6513761467889908,0.7029702970297029,0.4578980833863202,0.4578980833863202,0.014099645581573667
comcp < 0.5 & thalachcp < 160.5,0.5963302752293578,0.5963302752293578,0.7647058823529411,0.4560172692930382,0.4560172692930382,0.014041731357683518
agecp >= 37.5 & comcp < 1.5,0.7798165137614679,0.7798165137614679,0.5821917808219178,0.4540027648611285,0.4540027648611285,0.013979700526931007
oldpeakcp >= 0.55 & comcp < 0.5,0.5504587155963303,0.5504587155963303,0.821917808219178,0.4524318210380796,0.4524318210380796,0.013931327860747855
oldpeakcp >= 0.55,0.7522935779816514,0.7522935779816514,0.5985401459854015,0.4502779079890177,0.4502779079890177,0.013865004345303748
oldpeakcp >= 0.55 & agecp >= 37.5 & comcp < 0.5,0.5412844036697247,0.5412844036697247,0.8309859154929577,0.4497997157255459,0.4497997157255459,0.013850279799210562
oldpeakcp >= 0.55 & agecp >= 37.5,0.7431192660550459,0.7431192660550459,0.6044776119402985,0.4491989593317814,0.4491989593317814,0.013831781245623481
agecp >= 37.5,0.981651376146789,0.981651376146789,0.4572649572649572,0.4488747745628479,0.4488747745628479,0.013821798914378278
thalachcp < 160.5,0.7889908256880734,0.7889908256880734,0.5657894736842105,0.4464027040077257,0.4464027040077257,0.013745678659796515
thalcp >= 1.5 & agecp >= 37.5 & comcp < 0.5,0.6330275229357798,0.6330275229357798,0.7040816326530612,0.445703051862947,0.445703051862947,0.013724134897920919
thalcp >= 2.5 & agecp >= 37.5,0.5963302752293578,0.5963302752293578,0.7471264367816092,0.4455341136771064,0.4455341136771064,0.013718932935667809
thalachcp < 160.5 & comcp < 1.5,0.6422018348623854,0.6422018348623854,0.693069306930693,0.4450903805976928,0.4450903805976928,0.013705269460367184
thalcp >= 2.5 & oldpeakcp >= 0.55,0.5045871559633027,0.5045871559633027,0.873015873015873,0.4405125964758992,0.4405125964758992,0.013564309853834415
agecp >= 37.5 & comcp < 0.5 & thalachcp < 160.5,0.5779816513761468,0.5779816513761468,0.7590361445783133,0.4387089642975572,0.4387089642975572,0.013508772223525775
oldpeakcp >= 0.55 & thalachcp < 160.5 & comcp < 1.5,0.5229357798165137,0.5229357798165137,0.8382352941176471,0.4383432271991365,0.4383432271991365,0.013497510408613538
oldpeakcp >= 0.55 & comcp < 0.5 & thalachcp < 160.5,0.5045871559633027,0.5045871559633027,0.859375,0.4336295871559633,0.4336295871559633,0.013352367512368252
oldpeakcp >= 0.55 & thalachcp < 160.5,0.6422018348623854,0.6422018348623854,0.6730769230769231,0.4322512350035286,0.4322512350035286,0.01330992514901044
agecp >= 37.5 & thalachcp < 160.5,0.7706422018348624,0.7706422018348624,0.56,0.431559633027523,0.431559633027523,0.013288629268772023
oldpeakcp >= 0.55 & agecp >= 37.5 & thalachcp < 160.5 & comcp < 1.5,0.5137614678899083,0.5137614678899083,0.835820895522388,0.4294125701766397,0.4294125701766397,0.013222516685345295
agecp >= 37.5 & thalachcp < 160.5 & comcp < 1.5,0.6238532110091743,0.6238532110091743,0.6868686868686869,0.4285052358446854,0.4285052358446854,0.013194577951883169
oldpeakcp >= 0.55 & comcp < 1.5,0.5779816513761468,0.5779816513761468,0.7411764705882353,0.4283864004317323,0.4283864004317323,0.013190918759442817
cacp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.5045871559633027,0.5045871559633027,0.8461538461538461,0.4269583627381792,0.4269583627381792,0.013146946473716432
cacp >= 0.5 & oldpeakcp >= 0.55,0.5045871559633027,0.5045871559633027,0.8461538461538461,0.4269583627381792,0.4269583627381792,0.013146946473716432
thalcp >= 2.5 & comcp < 1.5,0.5045871559633027,0.5045871559633027,0.8461538461538461,0.4269583627381792,0.4269583627381792,0.013146946473716432
oldpeakcp >= 0.55 & agecp >= 37.5 & comcp < 1.5,0.5688073394495413,0.5688073394495413,0.7469879518072289,0.424892229468332,0.424892229468332,0.013083325882396845
oldpeakcp >= 0.55 & agecp >= 37.5 & thalachcp < 160.5,0.6330275229357798,0.6330275229357798,0.6699029126213593,0.4240669813841632,0.4240669813841632,0.013057914757245147
exangcp >= 0.5,0.5412844036697247,0.5412844036697247,0.7763157894736842,0.4202076291646547,0.4202076291646547,0.012939077180841446
cacp >= 0.5 & thalcp >= 1.5,0.5871559633027523,0.5871559633027523,0.7111111111111111,0.417533129459735,0.417533129459735,0.012856723706748443
cacp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.5871559633027523,0.5871559633027523,0.7111111111111111,0.417533129459735,0.417533129459735,0.012856723706748443
thalachcp >= 110.0 & comcp < 0.5,0.6146788990825688,0.6146788990825688,0.6767676767676768,0.4159948104902233,0.4159948104902233,0.01280935562846097
thalcp >= 2.5 & thalachcp >= 110.0,0.5596330275229358,0.5596330275229358,0.7349397590361446,0.4112965623963744,0.4112965623963744,0.012664686682725976
