rule,normalized_support,coverage,h_value,ch_value,oh_value
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.8333333333333334,0.5488721804511278,0.5793650793650794,0.31799737438835185,0.48280423280423285
cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5,0.8333333333333334,0.5413533834586466,0.5413533834586466,0.29306348578212443,0.45112781954887216
cholcp >= 231.5 & thalcp >= 1.5,0.8333333333333334,0.5488721804511278,0.5407407407407407,0.2967975494291284,0.4506172839506173
cholcp >= 231.5 & thalachcp >= 110.0 & agecp >= 37.5,0.8333333333333334,0.5488721804511278,0.5615384615384615,0.30821283979178715,0.46794871794871795
cholcp >= 231.5 & thalachcp >= 110.0,0.8333333333333334,0.556390977443609,0.5606060606060606,0.31191615402141715,0.4671717171717171
cholcp >= 231.5 & agecp >= 37.5,0.8333333333333334,0.5488721804511278,0.5251798561151079,0.2882566127549088,0.43764988009592326
cholcp >= 231.5,0.8333333333333334,0.556390977443609,0.524822695035461,0.2920066122753692,0.4373522458628842
thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.85,0.21729323308270676,0.7083333333333334
thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2781954887218045,0.8604651162790697,0.23937751355132014,0.7170542635658915
thalcp >= 1.5 & agecp >= 37.5 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.8292682926829268,0.21199339812947,0.6910569105691057
cholcp >= 231.5 & thalcp >= 1.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,0.8333333333333334,0.2781954887218045,0.49333333333333335,0.13724310776942356,0.41111111111111115
cholcp >= 231.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,0.8333333333333334,0.2781954887218045,0.5285714285714286,0.14704618689581095,0.4404761904761905
cholcp >= 231.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,0.8333333333333334,0.2781954887218045,0.5211267605633803,0.14497511384094036,0.43427230046948356
cholcp >= 231.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,0.8333333333333334,0.2781954887218045,0.4805194805194805,0.13367835172346448,0.4004329004329004
cholcp >= 231.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,0.8333333333333334,0.2781954887218045,0.47435897435897434,0.1319645267013688,0.3952991452991453
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & thalcp < 2.5,0.8333333333333334,0.45864661654135336,0.7922077922077922,0.36334342349379944,0.6601731601731602
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & thalcp < 2.5,0.8333333333333334,0.45864661654135336,0.7922077922077922,0.36334342349379944,0.6601731601731602
cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & thalcp < 2.5,0.8333333333333334,0.45864661654135336,0.7625,0.34971804511278193,0.6354166666666666
cholcp >= 231.5 & thalcp >= 1.5 & oldpeakcp < 2.3499999999999996 & thalcp < 2.5,0.8333333333333334,0.45864661654135336,0.7625,0.34971804511278193,0.6354166666666666
cholcp >= 231.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & thalcp < 2.5,0.8333333333333334,0.46616541353383456,0.7560975609756098,0.35246653218411883,0.6300813008130082
cholcp >= 231.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & thalcp < 2.5,0.8333333333333334,0.46616541353383456,0.7560975609756098,0.35246653218411883,0.6300813008130082
cholcp >= 231.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & thalcp < 2.5,0.8333333333333334,0.46616541353383456,0.7294117647058823,0.3400265369305617,0.6078431372549019
cholcp >= 231.5 & oldpeakcp < 2.3499999999999996 & thalcp < 2.5,0.8333333333333334,0.46616541353383456,0.7294117647058823,0.3400265369305617,0.6078431372549019
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996,0.8333333333333334,0.5413533834586466,0.6605504587155964,0.3575912257708491,0.5504587155963303
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996,0.8333333333333334,0.5413533834586466,0.6545454545454545,0.35434039644565957,0.5454545454545455
cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996,0.8333333333333334,0.5413533834586466,0.6153846153846154,0.33314054366685947,0.5128205128205129
thalcp >= 1.5 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2781954887218045,0.8409090909090909,0.2339371155160629,0.7007575757575758
thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.8095238095238095,0.20694593626924454,0.6746031746031746
thalachcp >= 110.0 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2781954887218045,0.8222222222222222,0.22873851294903924,0.6851851851851852
agecp >= 37.5 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.7727272727272727,0.19753930280246068,0.6439393939393939
agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2781954887218045,0.7872340425531915,0.21900495920652696,0.6560283687943262
thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & comcp < 1.5,0.8333333333333334,0.3007518796992481,0.6153846153846154,0.18507807981492191,0.5128205128205129
thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5 & comcp < 1.5,0.8333333333333334,0.3233082706766917,0.6142857142857143,0.19860365198711064,0.511904761904762
thalcp >= 1.5 & agecp >= 37.5 & agecp < 56.5 & comcp < 1.5,0.8333333333333334,0.3007518796992481,0.5882352941176471,0.17691287041132242,0.4901960784313726
thalcp >= 1.5 & agecp < 56.5 & comcp < 1.5,0.8333333333333334,0.3233082706766917,0.589041095890411,0.1904418580698321,0.49086757990867586
thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & comcp < 1.5,0.8333333333333334,0.3007518796992481,0.5970149253731343,0.17955336101447647,0.49751243781094523
thalachcp >= 110.0 & agecp < 56.5 & comcp < 1.5,0.8333333333333334,0.3233082706766917,0.5972222222222222,0.19308688387635756,0.4976851851851852
agecp >= 37.5 & agecp < 56.5 & comcp < 1.5,0.8333333333333334,0.3007518796992481,0.5633802816901409,0.16943767870380175,0.46948356807511743
agecp < 56.5 & comcp < 1.5,0.8333333333333334,0.3233082706766917,0.5657894736842105,0.18292441630391768,0.47149122807017546
thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & thalcp < 2.5,0.8333333333333334,0.5037593984962406,0.881578947368421,0.44410368025326474,0.7346491228070176
thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5 & thalcp < 2.5,0.8333333333333334,0.5488721804511278,0.8902439024390244,0.48863011186502847,0.7418699186991871
thalcp >= 1.5 & agecp >= 37.5 & agecp < 56.5 & thalcp < 2.5,0.8333333333333334,0.5037593984962406,0.8701298701298701,0.4383360999902353,0.7251082251082251
thalcp >= 1.5 & agecp < 56.5 & thalcp < 2.5,0.8333333333333334,0.5488721804511278,0.8795180722891566,0.48274300208352205,0.7329317269076305
thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & thalcp < 2.5,0.8333333333333334,0.518796992481203,0.8518518518518519,0.4419381787802841,0.7098765432098766
thalachcp >= 110.0 & agecp < 56.5 & thalcp < 2.5,0.8333333333333334,0.5639097744360902,0.8620689655172413,0.4861291158931812,0.7183908045977011
agecp >= 37.5 & agecp < 56.5 & thalcp < 2.5,0.8333333333333334,0.518796992481203,0.8313253012048193,0.43128906603859046,0.6927710843373495
agecp < 56.5 & thalcp < 2.5,0.8333333333333334,0.5639097744360902,0.8426966292134831,0.47520486609782886,0.7022471910112359
comcp >= 0.5 & thalcp >= 1.5 & oldpeakcp < 2.3499999999999996,0.8333333333333334,0.7293233082706767,0.8220338983050848,0.5995284822225054,0.6850282485875707
comcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996,0.8333333333333334,0.7142857142857143,0.811965811965812,0.57997557997558,0.6766381766381767
comcp >= 0.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996,0.8333333333333334,0.7443609022556391,0.8181818181818182,0.6090225563909775,0.6818181818181819
comcp >= 0.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996,0.8333333333333334,0.7218045112781954,0.8,0.5774436090225564,0.6666666666666667
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.723404255319149,0.18493041113421851,0.6028368794326242
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.723404255319149,0.18493041113421851,0.6028368794326242
cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.68,0.17383458646616542,0.5666666666666668
cholcp >= 231.5 & thalcp >= 1.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.68,0.17383458646616542,0.5666666666666668
cholcp >= 231.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.68,0.17383458646616542,0.5666666666666668
cholcp >= 231.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.68,0.17383458646616542,0.5666666666666668
cholcp >= 231.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.6415094339622641,0.16399489289260885,0.5345911949685535
cholcp >= 231.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.2556390977443609,0.6415094339622641,0.16399489289260885,0.5345911949685535
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,0.8333333333333334,0.2781954887218045,0.5522388059701493,0.15363034451801144,0.46019900497512445
cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,0.8333333333333334,0.2781954887218045,0.5441176470588235,0.15137107474568773,0.4534313725490196
cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5,0.8333333333333334,0.2781954887218045,0.5,0.13909774436090225,0.4166666666666667
comcp >= 0.5 & oldpeakcp < 2.3499999999999996,0.8333333333333334,0.7518796992481203,0.8064516129032258,0.6063545961678389,0.6720430107526881
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.8333333333333334,0.6917293233082706,0.7796610169491526,0.5393143876640755,0.6497175141242938
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.8333333333333334,0.7293233082706767,0.7886178861788617,0.5751574057093954,0.6571815718157181
comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.8333333333333334,0.6992481203007519,0.768595041322314,0.5374386379171068,0.640495867768595
