rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_oh_value
comcp >= 0.5 & thalcp >= 1.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.18796992481203,1.0,0.18796992481203,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.1729323308270676,1.0,0.1729323308270676,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp < 56.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.18796992481203,1.0,0.18796992481203,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.18796992481203,1.0,0.18796992481203,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.1729323308270676,1.0,0.1729323308270676,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & agecp >= 37.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.1729323308270676,1.0,0.1729323308270676,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & thalachcp >= 110.0 & agecp < 56.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.18796992481203,1.0,0.18796992481203,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.1729323308270676,1.0,0.1729323308270676,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & oldpeakcp < 2.3499999999999996 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.1729323308270676,1.0,0.1729323308270676,0.8333333333333334,0.010742368598733704
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & agecp < 56.5 & comcp < 1.5 & thalcp < 2.5,0.8333333333333334,0.1729323308270676,1.0,0.1729323308270676,0.8333333333333334,0.010742368598733704
