num_rules,accuracy
10,0.9016393442622951
20,0.9016393442622951
30,0.9180327868852459
40,0.9180327868852459
50,0.9180327868852459
60,0.9016393442622951
70,0.8852459016393442
80,0.9016393442622951
90,0.9016393442622951
100,0.9016393442622951
