num_rules,accuracy
10,0.7049180327868853
20,0.9016393442622951
30,0.8688524590163934
40,0.9016393442622951
50,0.9016393442622951
60,0.8688524590163934
70,0.8688524590163934
80,0.8852459016393442
90,0.8852459016393442
100,0.8852459016393442
