rule,normalized_support,coverage,h_value,ch_value,oh_value
exangcp >= 0.5 & sexcp >= 0.5 & thalcp >= 1.5,0.3944954128440367,0.3944954128440367,0.8269230769230769,0.32621736062103035,0.32621736062103035
trestbpscp >= 129.0 & oldpeakcp >= 0.55 & thalcp >= 1.5,0.3853211009174312,0.3853211009174312,0.5753424657534246,0.22169159230865904,0.22169159230865904
cholcp >= 231.5 & agecp >= 56.5 & thalcp >= 1.5,0.3853211009174312,0.3853211009174312,0.6086956521739131,0.23454327881930598,0.23454327881930598
exangcp >= 0.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & agecp >= 37.5,0.3853211009174312,0.3853211009174312,0.84,0.3236697247706422,0.3236697247706422
agecp >= 56.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0,0.3853211009174312,0.3853211009174312,0.6363636363636364,0.24520433694745622,0.24520433694745622
agecp >= 56.5 & cacp >= 0.5 & sexcp >= 0.5,0.3853211009174312,0.3853211009174312,0.9130434782608695,0.35181491822895894,0.35181491822895894
thalcp >= 2.5 & cacp >= 0.5 & agecp >= 37.5,0.3853211009174312,0.3853211009174312,0.8936170212765957,0.3443294944368534,0.3443294944368534
thalcp >= 2.5 & cacp >= 0.5,0.3853211009174312,0.3853211009174312,0.8936170212765957,0.3443294944368534,0.3443294944368534
trestbpscp >= 129.0 & oldpeakcp >= 0.55 & thalcp >= 1.5 & agecp >= 37.5,0.3853211009174312,0.3853211009174312,0.5915492957746479,0.22793642589481847,0.22793642589481847
exangcp >= 0.5 & thalcp >= 2.5,0.3761467889908257,0.3761467889908257,0.9111111111111111,0.34271151885830786,0.34271151885830786
exangcp >= 0.5 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3761467889908257,0.3761467889908257,0.82,0.30844036697247706,0.30844036697247706
trestbpscp >= 129.0 & sexcp >= 0.5 & agecp >= 37.5,0.3761467889908257,0.3761467889908257,0.5394736842105263,0.2029212940608402,0.2029212940608402
