num_rules,accuracy
10,0.5737704918032787
20,0.639344262295082
30,0.7049180327868853
40,0.7213114754098361
50,0.6721311475409836
60,0.6721311475409836
70,0.7049180327868853
80,0.6885245901639344
90,0.6721311475409836
100,0.6885245901639344
