num_rules,accuracy
10,0.8360655737704918
20,0.8688524590163934
30,0.8688524590163934
40,0.9016393442622951
50,0.9016393442622951
60,0.9016393442622951
70,0.9016393442622951
80,0.9016393442622951
90,0.9016393442622951
100,0.9016393442622951
