num_rules,accuracy
10,0.7704918032786885
20,0.7377049180327869
30,0.7213114754098361
40,0.7377049180327869
50,0.7704918032786885
60,0.819672131147541
70,0.7868852459016393
80,0.7540983606557377
90,0.7540983606557377
100,0.7377049180327869
