num_rules,accuracy
10,0.577922077922078
20,0.5909090909090909
30,0.6493506493506493
40,0.6298701298701299
50,0.6298701298701299
60,0.6168831168831169
70,0.6103896103896104
80,0.6233766233766234
90,0.6103896103896104
100,0.6038961038961039
