num_rules,accuracy
10,0.7704918032786885
20,0.7704918032786885
30,0.7213114754098361
40,0.8032786885245902
50,0.8524590163934426
60,0.819672131147541
70,0.819672131147541
80,0.819672131147541
90,0.819672131147541
100,0.819672131147541
