num_rules,accuracy
10,0.639344262295082
20,0.6885245901639344
30,0.7868852459016393
40,0.7868852459016393
50,0.7868852459016393
60,0.819672131147541
70,0.819672131147541
80,0.8360655737704918
90,0.8688524590163934
100,0.8688524590163934
