rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_ch_value
thalcp >= 2.5,0.5,0.6146788990825688,0.7528089887640449,0.462735800432945,0.3764044943820224,0.015815962033820758
sexcp >= 0.5,1.0,0.8165137614678899,0.559748427672956,0.4570422941549824,0.559748427672956,0.015621362266421466
sexcp >= 0.5 & agecp >= 37.5,1.0,0.7981651376146789,0.5686274509803921,0.4538586076632487,0.5686274509803921,0.015512546253842071
oldpeakcp >= 0.55 & sexcp >= 0.5,0.75,0.6238532110091743,0.723404255319149,0.4512980675385517,0.5425531914893618,0.015425028915956408
oldpeakcp >= 0.55,0.75,0.7522935779816514,0.5985401459854015,0.4502779079890177,0.4489051094890511,0.01539016062893653
oldpeakcp >= 0.55 & agecp >= 37.5,0.75,0.7431192660550459,0.6044776119402985,0.4491989593317814,0.4533582089552238,0.015353282974380031
agecp >= 37.5,1.0,0.981651376146789,0.4572649572649572,0.4488747745628479,0.4572649572649572,0.015342202582517984
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5,0.75,0.6146788990825688,0.7282608695652174,0.447646589549262,0.5461956521739131,0.01530022414141356
thalcp >= 2.5 & agecp >= 37.5,0.5,0.5963302752293578,0.7471264367816092,0.4455341136771064,0.3735632183908046,0.015228021303076619
thalcp >= 2.5 & oldpeakcp >= 0.55,0.5,0.5045871559633027,0.873015873015873,0.4405125964758992,0.4365079365079365,0.015056389617496719
thalcp >= 2.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.5,0.4954128440366973,0.8709677419354839,0.4314886060964782,0.4354838709677419,0.014747956405497665
exangcp >= 0.5,0.5,0.5412844036697247,0.7763157894736842,0.4202076291646547,0.3881578947368421,0.014362381088672825
thalcp >= 2.5 & thalachcp >= 110.0,0.5,0.5596330275229358,0.7349397590361446,0.4112965623963744,0.3674698795180723,0.01405780752086999
exangcp >= 0.5 & agecp >= 37.5,0.5,0.5229357798165137,0.7702702702702703,0.4028018844532606,0.3851351351351351,0.013767465810304002
thalcp >= 1.5,1.0,0.908256880733945,0.4361233480176211,0.3961120316857293,0.4361233480176211,0.013538811668385156
sexcp >= 0.5 & thalcp >= 1.5,1.0,0.7247706422018348,0.5448275862068965,0.3948750395444479,0.5448275862068965,0.013496532206272355
thalcp >= 2.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.5412844036697247,0.7283950617283951,0.3942688866236267,0.3641975308641975,0.013475814354804135
thalcp >= 1.5 & agecp >= 37.5,1.0,0.8899082568807339,0.4429223744292237,0.3941602781617862,0.4429223744292237,0.013472102199169292
sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,1.0,0.7064220183486238,0.5539568345323741,0.3913273051283744,0.5539568345323741,0.013375273309125864
oldpeakcp >= 0.55 & thalcp >= 1.5,0.75,0.6697247706422018,0.584,0.3911192660550458,0.4379999999999999,0.013368162689886467
oldpeakcp >= 0.55 & thalcp >= 1.5 & agecp >= 37.5,0.75,0.6605504587155964,0.5901639344262295,0.389833057602647,0.4426229508196721,0.013324201051232864
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5,0.75,0.5412844036697247,0.7195121951219512,0.3894607294696799,0.5396341463414633,0.0133114751553553
thalcp >= 2.5 & sexcp >= 0.5,0.5,0.5229357798165137,0.7402597402597403,0.3871083045394972,0.3701298701298701,0.013231071038473976
thalcp >= 2.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0,0.5,0.4495412844036697,0.8596491228070176,0.3864477708031547,0.4298245614035088,0.013208494491584203
exangcp >= 0.5 & oldpeakcp >= 0.55,0.5,0.4495412844036697,0.8596491228070176,0.3864477708031547,0.4298245614035088,0.013208494491584203
