rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_ch_value
comcp >= 0.5 & thalachcp >= 110.0,0.7518796992481203,0.7518796992481203,0.7751937984496124,0.5828524800373026,0.5828524800373026,0.02079814612679415
comcp >= 0.5,0.7593984962406015,0.7593984962406015,0.7651515151515151,0.5810549100022784,0.5810549100022784,0.020734002753398557
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.7293233082706767,0.7293233082706767,0.7886178861788617,0.5751574057093954,0.5751574057093954,0.020523559870734794
thalachcp >= 110.0,0.9924812030075189,0.9924812030075189,0.5789473684210527,0.5745943806885635,0.5745943806885636,0.02050346923535557
comcp >= 0.5 & thalcp >= 1.5,0.7368421052631579,0.7368421052631579,0.7777777777777778,0.5730994152046783,0.5730994152046783,0.020450123814939127
thalcp >= 1.5 & thalachcp >= 110.0,0.9548872180451128,0.9548872180451128,0.5906976744186047,0.5640496590312992,0.5640496590312992,0.02012719793274377
comcp >= 0.5 & agecp >= 37.5 & thalachcp >= 110.0,0.7142857142857143,0.7142857142857143,0.7661290322580645,0.5472350230414746,0.5472350230414746,0.019527194898763645
comcp >= 0.5 & agecp >= 37.5,0.7218045112781954,0.7218045112781954,0.7559055118110236,0.54561600852525,0.54561600852525,0.019469422989673225
thalcp >= 1.5,0.962406015037594,0.962406015037594,0.5638766519823789,0.5426782816071015,0.5426782816071015,0.019364594965744497
agecp >= 37.5 & thalachcp >= 110.0,0.9473684210526316,0.9473684210526316,0.5727272727272728,0.5425837320574163,0.5425837320574163,0.01936122111829951
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.6917293233082706,0.6917293233082706,0.7796610169491526,0.5393143876640755,0.5393143876640755,0.019244559862217757
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5,0.6992481203007519,0.6992481203007519,0.768595041322314,0.5374386379171068,0.5374386379171068,0.019177626772506524
agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.9097744360902256,0.9097744360902256,0.5845410628019324,0.5318005157822092,0.5318005157822092,0.018976439521772328
agecp >= 37.5,0.9548872180451128,0.9548872180451128,0.5427350427350427,0.5182507550928603,0.5182507550928603,0.01849293827153808
agecp >= 37.5 & thalcp >= 1.5,0.9172932330827068,0.9172932330827068,0.5570776255707762,0.5110035362378549,0.5110035362378549,0.018234333012194216
comcp >= 1.5,0.518796992481203,0.518796992481203,0.7582417582417582,0.3933735437494836,0.3933735437494836,0.014036897372029709
comcp >= 1.5 & thalachcp >= 110.0,0.5112781954887218,0.5112781954887218,0.7640449438202247,0.3906395201486863,0.3906395201486863,0.013939338170840677
comcp >= 1.5 & thalcp >= 1.5,0.4962406015037593,0.4962406015037593,0.7674418604651163,0.3808358104563735,0.3808358104563734,0.013589508679247297
