num_rules,accuracy
10,0.8524590163934426
20,0.8688524590163934
30,0.8852459016393442
40,0.8852459016393442
50,0.8852459016393442
60,0.9016393442622951
70,0.9016393442622951
80,0.8852459016393442
90,0.8688524590163934
100,0.8852459016393442
