num_rules,accuracy
10,0.6229508196721312
20,0.7704918032786885
30,0.819672131147541
40,0.8360655737704918
50,0.8360655737704918
60,0.8852459016393442
70,0.8852459016393442
80,0.8852459016393442
90,0.8852459016393442
100,0.8852459016393442
